#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0050878	Regulation of body fluid levels	7	371	0.77	0.0089	9606.ENSP00000293328,9606.ENSP00000308782,9606.ENSP00000317272,9606.ENSP00000339328,9606.ENSP00000345492,9606.ENSP00000362680,9606.ENSP00000436607	STAT5B,GP6,MET,PLAUR,SH2B3,SRC,ADM
GO:0031329	Regulation of cellular catabolic process	10	789	0.6	0.0091	9606.ENSP00000263923,9606.ENSP00000264896,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000324856,9606.ENSP00000360683,9606.ENSP00000361423,9606.ENSP00000376024,9606.ENSP00000453302,9606.ENSP00000483825	KDR,SCARB2,DAB2,MET,STK11,PTPN1,ABL1,SNX9,ADAM8,IKBKG
GO:0044089	Positive regulation of cellular component biogenesis	8	500	0.7	0.0091	9606.ENSP00000233154,9606.ENSP00000263923,9606.ENSP00000317272,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000376024,9606.ENSP00000432472,9606.ENSP00000442600	NCK2,KDR,MET,ABL1,SRC,SNX9,BRK1,DAG1
GO:0010668	Ectodermal cell differentiation	2	5	2.1	0.0093	9606.ENSP00000386896,9606.ENSP00000496959	ITGA6,ITGAM
GO:0001568	Blood vessel development	8	505	0.69	0.0096	9606.ENSP00000263923,9606.ENSP00000293379,9606.ENSP00000346300,9606.ENSP00000349436,9606.ENSP00000379350,9606.ENSP00000436607,9606.ENSP00000442600,9606.ENSP00000453302	KDR,ITGA5,CRKL,ADAM15,ITGB1,ADM,DAG1,ADAM8
GO:0090066	Regulation of anatomical structure size	8	505	0.69	0.0096	9606.ENSP00000233154,9606.ENSP00000320176,9606.ENSP00000361423,9606.ENSP00000375711,9606.ENSP00000376024,9606.ENSP00000432472,9606.ENSP00000436607,9606.ENSP00000482169	NCK2,HCLS1,ABL1,AKT1S1,SNX9,BRK1,ADM,NEFL
GO:0032990	Cell part morphogenesis	8	506	0.69	0.0097	9606.ENSP00000252483,9606.ENSP00000324856,9606.ENSP00000376367,9606.ENSP00000379350,9606.ENSP00000393847,9606.ENSP00000442600,9606.ENSP00000480132,9606.ENSP00000482169	NECTIN2,STK11,WASF1,ITGB1,PLA2G10,DAG1,NCAM1,NEFL
GO:0035023	Regulation of Rho protein signal transduction	4	89	1.15	0.0098	9606.ENSP00000303507,9606.ENSP00000317272,9606.ENSP00000361423,9606.ENSP00000379350	BCR,MET,ABL1,ITGB1
GO:0051656	Establishment of organelle localization	7	380	0.76	0.0099	9606.ENSP00000252483,9606.ENSP00000376367,9606.ENSP00000378845,9606.ENSP00000379350,9606.ENSP00000428924,9606.ENSP00000482169,9606.ENSP00000483825	NECTIN2,WASF1,LAT,ITGB1,LYN,NEFL,IKBKG
GO:0010243	Response to organonitrogen compound	11	963	0.55	0.0101	9606.ENSP00000293328,9606.ENSP00000298229,9606.ENSP00000324856,9606.ENSP00000360683,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000379350,9606.ENSP00000428924,9606.ENSP00000436607,9606.ENSP00000442600,9606.ENSP00000482169	STAT5B,INPPL1,STK11,PTPN1,ABL1,SRC,ITGB1,LYN,ADM,DAG1,NEFL
GO:2001242	Regulation of intrinsic apoptotic signaling pathway	5	169	0.97	0.0102	9606.ENSP00000233154,9606.ENSP00000339328,9606.ENSP00000360683,9606.ENSP00000362680,9606.ENSP00000365458	NCK2,PLAUR,PTPN1,SRC,HNRNPK
GO:0051640	Organelle localization	8	514	0.69	0.0106	9606.ENSP00000252483,9606.ENSP00000324856,9606.ENSP00000376367,9606.ENSP00000378845,9606.ENSP00000379350,9606.ENSP00000428924,9606.ENSP00000482169,9606.ENSP00000483825	NECTIN2,STK11,WASF1,LAT,ITGB1,LYN,NEFL,IKBKG
GO:0022414	Reproductive process	14	1504	0.46	0.0107	9606.ENSP00000001008,9606.ENSP00000252483,9606.ENSP00000263923,9606.ENSP00000293328,9606.ENSP00000293379,9606.ENSP00000296795,9606.ENSP00000324856,9606.ENSP00000346300,9606.ENSP00000347591,9606.ENSP00000349436,9606.ENSP00000362680,9606.ENSP00000379350,9606.ENSP00000393847,9606.ENSP00000436607	FKBP4,NECTIN2,KDR,STAT5B,ITGA5,TLR3,STK11,CRKL,GFRA1,ADAM15,SRC,ITGB1,PLA2G10,ADM
GO:0044087	Regulation of cellular component biogenesis	11	971	0.55	0.0107	9606.ENSP00000001008,9606.ENSP00000233154,9606.ENSP00000254322,9606.ENSP00000263923,9606.ENSP00000317272,9606.ENSP00000320176,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000376024,9606.ENSP00000432472,9606.ENSP00000442600	FKBP4,NCK2,DNAJB1,KDR,MET,HCLS1,ABL1,SRC,SNX9,BRK1,DAG1
GO:0051348	Negative regulation of transferase activity	6	274	0.84	0.0114	9606.ENSP00000345492,9606.ENSP00000360683,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000375711,9606.ENSP00000428924	SH2B3,PTPN1,ABL1,SRC,AKT1S1,LYN
GO:0045893	Positive regulation of transcription, DNA-templated	15	1710	0.44	0.0115	9606.ENSP00000162749,9606.ENSP00000233154,9606.ENSP00000293328,9606.ENSP00000296795,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000320176,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000365458,9606.ENSP00000386896,9606.ENSP00000389377,9606.ENSP00000401980,9606.ENSP00000462468,9606.ENSP00000483825	TNFRSF1A,NCK2,STAT5B,TLR3,DAB2,MET,HCLS1,ABL1,SRC,HNRNPK,ITGA6,NFATC1,MAVS,YES1,IKBKG
GO:0033631	Cell-cell adhesion mediated by integrin	2	6	2.02	0.0118	9606.ENSP00000293379,9606.ENSP00000379350	ITGA5,ITGB1
GO:1903898	Negative regulation of PERK-mediated unfolded protein response	2	6	2.02	0.0118	9606.ENSP00000233154,9606.ENSP00000360683	NCK2,PTPN1
GO:1905475	Regulation of protein localization to membrane	5	177	0.95	0.0121	9606.ENSP00000313391,9606.ENSP00000346300,9606.ENSP00000379350,9606.ENSP00000442600,9606.ENSP00000496959	DAB2,CRKL,ITGB1,DAG1,ITGAM
GO:1903532	Positive regulation of secretion by cell	6	282	0.82	0.0130	9606.ENSP00000313391,9606.ENSP00000352264,9606.ENSP00000356436,9606.ENSP00000393847,9606.ENSP00000453302,9606.ENSP00000496959	DAB2,CD2AP,PLA2G4A,PLA2G10,ADAM8,ITGAM
GO:0010557	Positive regulation of macromolecule biosynthetic process	16	1935	0.41	0.0131	9606.ENSP00000162749,9606.ENSP00000233154,9606.ENSP00000263923,9606.ENSP00000293328,9606.ENSP00000296795,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000320176,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000365458,9606.ENSP00000386896,9606.ENSP00000389377,9606.ENSP00000401980,9606.ENSP00000462468,9606.ENSP00000483825	TNFRSF1A,NCK2,KDR,STAT5B,TLR3,DAB2,MET,HCLS1,ABL1,SRC,HNRNPK,ITGA6,NFATC1,MAVS,YES1,IKBKG
GO:0006693	Prostaglandin metabolic process	3	39	1.38	0.0136	9606.ENSP00000162749,9606.ENSP00000356436,9606.ENSP00000393847	TNFRSF1A,PLA2G4A,PLA2G10
GO:0030041	Actin filament polymerization	3	39	1.38	0.0136	9606.ENSP00000320176,9606.ENSP00000361423,9606.ENSP00000376367	HCLS1,ABL1,WASF1
GO:0040011	Locomotion	8	537	0.67	0.0136	9606.ENSP00000317272,9606.ENSP00000339328,9606.ENSP00000346300,9606.ENSP00000393847,9606.ENSP00000442600,9606.ENSP00000453302,9606.ENSP00000480132,9606.ENSP00000482169	MET,PLAUR,CRKL,PLA2G10,DAG1,ADAM8,NCAM1,NEFL
GO:0043299	Leukocyte degranulation	3	39	1.38	0.0136	9606.ENSP00000303507,9606.ENSP00000378845,9606.ENSP00000428924	BCR,LAT,LYN
GO:0048545	Response to steroid hormone	6	285	0.82	0.0136	9606.ENSP00000001008,9606.ENSP00000313391,9606.ENSP00000362680,9606.ENSP00000379721,9606.ENSP00000436607,9606.ENSP00000482169	FKBP4,DAB2,SRC,USP8,ADM,NEFL
GO:0043405	Regulation of MAP kinase activity	5	185	0.93	0.0144	9606.ENSP00000345492,9606.ENSP00000360683,9606.ENSP00000362680,9606.ENSP00000428924,9606.ENSP00000453302	SH2B3,PTPN1,SRC,LYN,ADAM8
GO:0050777	Negative regulation of immune response	5	185	0.93	0.0144	9606.ENSP00000303507,9606.ENSP00000362680,9606.ENSP00000384364,9606.ENSP00000428924,9606.ENSP00000462468	BCR,SRC,NPY,LYN,YES1
GO:0051258	Protein polymerization	4	101	1.09	0.0144	9606.ENSP00000320176,9606.ENSP00000361423,9606.ENSP00000376367,9606.ENSP00000482169	HCLS1,ABL1,WASF1,NEFL
GO:0051336	Regulation of hydrolase activity	11	1011	0.53	0.0144	9606.ENSP00000264896,9606.ENSP00000303507,9606.ENSP00000317272,9606.ENSP00000339328,9606.ENSP00000346300,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000376024,9606.ENSP00000379350,9606.ENSP00000386896,9606.ENSP00000428924	SCARB2,BCR,MET,PLAUR,CRKL,ABL1,SRC,SNX9,ITGB1,ITGA6,LYN
GO:0060338	Regulation of type I interferon-mediated signaling pathway	3	40	1.37	0.0144	9606.ENSP00000222005,9606.ENSP00000360683,9606.ENSP00000401980	CDC37,PTPN1,MAVS
GO:0048589	Developmental growth	7	412	0.73	0.0148	9606.ENSP00000324856,9606.ENSP00000349436,9606.ENSP00000362680,9606.ENSP00000376367,9606.ENSP00000379350,9606.ENSP00000436607,9606.ENSP00000442600	STK11,ADAM15,SRC,WASF1,ITGB1,ADM,DAG1
GO:0031331	Positive regulation of cellular catabolic process	7	413	0.72	0.0149	9606.ENSP00000263923,9606.ENSP00000313391,9606.ENSP00000324856,9606.ENSP00000360683,9606.ENSP00000376024,9606.ENSP00000453302,9606.ENSP00000483825	KDR,DAB2,STK11,PTPN1,SNX9,ADAM8,IKBKG
GO:0051898	Negative regulation of protein kinase B signaling	3	41	1.36	0.0150	9606.ENSP00000320509,9606.ENSP00000345492,9606.ENSP00000442600	BANK1,SH2B3,DAG1
GO:0150076	Neuroinflammatory response	3	41	1.36	0.0150	9606.ENSP00000296795,9606.ENSP00000379350,9606.ENSP00000496959	TLR3,ITGB1,ITGAM
GO:0050852	T cell receptor signaling pathway	4	103	1.08	0.0151	9606.ENSP00000324856,9606.ENSP00000346300,9606.ENSP00000361423,9606.ENSP00000483825	STK11,CRKL,ABL1,IKBKG
GO:0003006	Developmental process involved in reproduction	11	1023	0.53	0.0153	9606.ENSP00000001008,9606.ENSP00000252483,9606.ENSP00000263923,9606.ENSP00000293328,9606.ENSP00000296795,9606.ENSP00000324856,9606.ENSP00000346300,9606.ENSP00000347591,9606.ENSP00000349436,9606.ENSP00000362680,9606.ENSP00000436607	FKBP4,NECTIN2,KDR,STAT5B,TLR3,STK11,CRKL,GFRA1,ADAM15,SRC,ADM
GO:0042113	B cell activation	5	189	0.92	0.0153	9606.ENSP00000005587,9606.ENSP00000293328,9606.ENSP00000320509,9606.ENSP00000361423,9606.ENSP00000379350	SKAP2,STAT5B,BANK1,ABL1,ITGB1
GO:0046777	Protein autophosphorylation	5	189	0.92	0.0153	9606.ENSP00000263923,9606.ENSP00000324856,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000428924	KDR,STK11,ABL1,SRC,LYN
GO:0031295	T cell costimulation	3	42	1.35	0.0158	9606.ENSP00000362680,9606.ENSP00000428924,9606.ENSP00000462468	SRC,LYN,YES1
GO:0043123	Positive regulation of I-kappaB kinase/NF-kappaB signaling	5	191	0.91	0.0159	9606.ENSP00000162749,9606.ENSP00000296795,9606.ENSP00000361423,9606.ENSP00000401980,9606.ENSP00000483825	TNFRSF1A,TLR3,ABL1,MAVS,IKBKG
GO:0048514	Blood vessel morphogenesis	7	419	0.72	0.0159	9606.ENSP00000263923,9606.ENSP00000293379,9606.ENSP00000349436,9606.ENSP00000379350,9606.ENSP00000436607,9606.ENSP00000442600,9606.ENSP00000453302	KDR,ITGA5,ADAM15,ITGB1,ADM,DAG1,ADAM8
GO:0031334	Positive regulation of protein-containing complex assembly	5	193	0.91	0.0166	9606.ENSP00000233154,9606.ENSP00000317272,9606.ENSP00000362680,9606.ENSP00000376024,9606.ENSP00000432472	NCK2,MET,SRC,SNX9,BRK1
GO:2000249	Regulation of actin cytoskeleton reorganization	3	43	1.34	0.0167	9606.ENSP00000320176,9606.ENSP00000352264,9606.ENSP00000361423	HCLS1,CD2AP,ABL1
GO:0007172	Signal complex assembly	2	8	1.89	0.0172	9606.ENSP00000233154,9606.ENSP00000362680	NCK2,SRC
GO:0008285	Negative regulation of cell population proliferation	9	713	0.6	0.0172	9606.ENSP00000005587,9606.ENSP00000233154,9606.ENSP00000298229,9606.ENSP00000313391,9606.ENSP00000324856,9606.ENSP00000345492,9606.ENSP00000364711,9606.ENSP00000428924,9606.ENSP00000436607	SKAP2,NCK2,INPPL1,DAB2,STK11,SH2B3,OGN,LYN,ADM
GO:0035791	Platelet-derived growth factor receptor-beta signaling pathway	2	8	1.89	0.0172	9606.ENSP00000360683,9606.ENSP00000361423	PTPN1,ABL1
GO:0043313	Regulation of neutrophil degranulation	2	8	1.89	0.0172	9606.ENSP00000303507,9606.ENSP00000496959	BCR,ITGAM
GO:0046469	Platelet activating factor metabolic process	2	8	1.89	0.0172	9606.ENSP00000356436,9606.ENSP00000393847	PLA2G4A,PLA2G10
GO:0050798	Activated T cell proliferation	2	8	1.89	0.0172	9606.ENSP00000293328,9606.ENSP00000361423	STAT5B,ABL1
GO:0051222	Positive regulation of protein transport	6	303	0.79	0.0172	9606.ENSP00000320176,9606.ENSP00000352264,9606.ENSP00000362680,9606.ENSP00000401980,9606.ENSP00000453302,9606.ENSP00000496959	HCLS1,CD2AP,SRC,MAVS,ADAM8,ITGAM
GO:0048259	Regulation of receptor-mediated endocytosis	4	109	1.06	0.0178	9606.ENSP00000313391,9606.ENSP00000352264,9606.ENSP00000365458,9606.ENSP00000447730	DAB2,CD2AP,HNRNPK,CD63
GO:0050856	Regulation of T cell receptor signaling pathway	3	45	1.32	0.0184	9606.ENSP00000252483,9606.ENSP00000360181,9606.ENSP00000483825	NECTIN2,SH2D1A,IKBKG
GO:1900026	Positive regulation of substrate adhesion-dependent cell spreading	3	45	1.32	0.0184	9606.ENSP00000313391,9606.ENSP00000346300,9606.ENSP00000361423	DAB2,CRKL,ABL1
GO:0046578	Regulation of Ras protein signal transduction	5	200	0.89	0.0186	9606.ENSP00000303507,9606.ENSP00000317272,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000379350	BCR,MET,ABL1,SRC,ITGB1
GO:1901701	Cellular response to oxygen-containing compound	11	1057	0.51	0.0190	9606.ENSP00000293328,9606.ENSP00000303507,9606.ENSP00000346300,9606.ENSP00000349436,9606.ENSP00000360683,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000379721,9606.ENSP00000428924,9606.ENSP00000442600,9606.ENSP00000462468	STAT5B,BCR,CRKL,ADAM15,PTPN1,ABL1,SRC,USP8,LYN,DAG1,YES1
GO:0022604	Regulation of cell morphogenesis	6	311	0.78	0.0193	9606.ENSP00000263923,9606.ENSP00000313391,9606.ENSP00000346300,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000442600	KDR,DAB2,CRKL,ABL1,SRC,DAG1
GO:0097581	Lamellipodium organization	3	46	1.31	0.0193	9606.ENSP00000233154,9606.ENSP00000376367,9606.ENSP00000379350	NCK2,WASF1,ITGB1
GO:0032388	Positive regulation of intracellular transport	5	203	0.89	0.0197	9606.ENSP00000313391,9606.ENSP00000320176,9606.ENSP00000324856,9606.ENSP00000401980,9606.ENSP00000496959	DAB2,HCLS1,STK11,MAVS,ITGAM
GO:0071901	Negative regulation of protein serine/threonine kinase activity	4	113	1.04	0.0198	9606.ENSP00000345492,9606.ENSP00000360683,9606.ENSP00000361423,9606.ENSP00000428924	SH2B3,PTPN1,ABL1,LYN
GO:0051056	Regulation of small GTPase mediated signal transduction	6	314	0.78	0.0200	9606.ENSP00000303507,9606.ENSP00000317272,9606.ENSP00000352264,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000379350	BCR,MET,CD2AP,ABL1,SRC,ITGB1
GO:2000096	Positive regulation of Wnt signaling pathway, planar cell polarity pathway	2	9	1.84	0.0201	9606.ENSP00000313391,9606.ENSP00000361423	DAB2,ABL1
GO:0032868	Response to insulin	5	205	0.88	0.0202	9606.ENSP00000298229,9606.ENSP00000360683,9606.ENSP00000362680,9606.ENSP00000428924,9606.ENSP00000436607	INPPL1,PTPN1,SRC,LYN,ADM
GO:0032892	Positive regulation of organic acid transport	3	47	1.3	0.0202	9606.ENSP00000356436,9606.ENSP00000379350,9606.ENSP00000393847	PLA2G4A,ITGB1,PLA2G10
GO:0060562	Epithelial tube morphogenesis	6	315	0.77	0.0202	9606.ENSP00000263923,9606.ENSP00000317272,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000436607,9606.ENSP00000442600	KDR,MET,ABL1,SRC,ADM,DAG1
GO:1902105	Regulation of leukocyte differentiation	6	315	0.77	0.0202	9606.ENSP00000293328,9606.ENSP00000296795,9606.ENSP00000320176,9606.ENSP00000361423,9606.ENSP00000428924,9606.ENSP00000453302	STAT5B,TLR3,HCLS1,ABL1,LYN,ADAM8
GO:0006468	Protein phosphorylation	9	736	0.58	0.0205	9606.ENSP00000263923,9606.ENSP00000296795,9606.ENSP00000303507,9606.ENSP00000317272,9606.ENSP00000324856,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000428924,9606.ENSP00000462468	KDR,TLR3,BCR,MET,STK11,ABL1,SRC,LYN,YES1
GO:0006469	Negative regulation of protein kinase activity	5	206	0.88	0.0206	9606.ENSP00000345492,9606.ENSP00000360683,9606.ENSP00000361423,9606.ENSP00000375711,9606.ENSP00000428924	SH2B3,PTPN1,ABL1,AKT1S1,LYN
GO:0018193	Peptidyl-amino acid modification	10	900	0.54	0.0207	9606.ENSP00000001008,9606.ENSP00000263923,9606.ENSP00000303507,9606.ENSP00000317272,9606.ENSP00000324856,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000428924,9606.ENSP00000444810,9606.ENSP00000462468	FKBP4,KDR,BCR,MET,STK11,ABL1,SRC,LYN,FKBP5,YES1
GO:0007173	Epidermal growth factor receptor signaling pathway	3	49	1.28	0.0221	9606.ENSP00000233154,9606.ENSP00000361423,9606.ENSP00000362680	NCK2,ABL1,SRC
GO:2000404	Regulation of T cell migration	3	49	1.28	0.0221	9606.ENSP00000346300,9606.ENSP00000361423,9606.ENSP00000453302	CRKL,ABL1,ADAM8
GO:0002443	Leukocyte mediated immunity	5	211	0.87	0.0225	9606.ENSP00000293328,9606.ENSP00000303507,9606.ENSP00000360181,9606.ENSP00000378845,9606.ENSP00000428924	STAT5B,BCR,SH2D1A,LAT,LYN
GO:0001525	Angiogenesis	6	325	0.76	0.0231	9606.ENSP00000263923,9606.ENSP00000293379,9606.ENSP00000349436,9606.ENSP00000379350,9606.ENSP00000442600,9606.ENSP00000453302	KDR,ITGA5,ADAM15,ITGB1,DAG1,ADAM8
GO:0023035	CD40 signaling pathway	2	10	1.8	0.0231	9606.ENSP00000293379,9606.ENSP00000379350	ITGA5,ITGB1
GO:0030111	Regulation of Wnt signaling pathway	6	326	0.76	0.0231	9606.ENSP00000313391,9606.ENSP00000324856,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000379721,9606.ENSP00000389377	DAB2,STK11,ABL1,SRC,USP8,NFATC1
GO:0043300	Regulation of leukocyte degranulation	3	50	1.27	0.0231	9606.ENSP00000303507,9606.ENSP00000428924,9606.ENSP00000496959	BCR,LYN,ITGAM
GO:0046886	Positive regulation of hormone biosynthetic process	2	10	1.8	0.0231	9606.ENSP00000313391,9606.ENSP00000436607	DAB2,ADM
GO:0050853	B cell receptor signaling pathway	3	50	1.27	0.0231	9606.ENSP00000320509,9606.ENSP00000361423,9606.ENSP00000428924	BANK1,ABL1,LYN
GO:0070374	Positive regulation of ERK1 and ERK2 cascade	5	213	0.87	0.0231	9606.ENSP00000263923,9606.ENSP00000346300,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000384364	KDR,CRKL,ABL1,SRC,NPY
GO:0071679	Commissural neuron axon guidance	2	10	1.8	0.0231	9606.ENSP00000442600,9606.ENSP00000480132	DAG1,NCAM1
GO:0097484	Dendrite extension	2	10	1.8	0.0231	9606.ENSP00000324856,9606.ENSP00000376367	STK11,WASF1
GO:1903793	Positive regulation of anion transport	3	50	1.27	0.0231	9606.ENSP00000356436,9606.ENSP00000379350,9606.ENSP00000393847	PLA2G4A,ITGB1,PLA2G10
GO:2000601	Positive regulation of Arp2/3 complex-mediated actin nucleation	2	10	1.8	0.0231	9606.ENSP00000376367,9606.ENSP00000432472	WASF1,BRK1
GO:0043933	Protein-containing complex organization	13	1465	0.44	0.0233	9606.ENSP00000001008,9606.ENSP00000005587,9606.ENSP00000233154,9606.ENSP00000313391,9606.ENSP00000320176,9606.ENSP00000352264,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000376024,9606.ENSP00000376367,9606.ENSP00000393847,9606.ENSP00000482169,9606.ENSP00000483825	FKBP4,SKAP2,NCK2,DAB2,HCLS1,CD2AP,ABL1,SRC,SNX9,WASF1,PLA2G10,NEFL,IKBKG
GO:0002011	Morphogenesis of an epithelial sheet	3	51	1.26	0.0238	9606.ENSP00000293379,9606.ENSP00000379350,9606.ENSP00000442600	ITGA5,ITGB1,DAG1
GO:0051234	Establishment of localization	24	3946	0.28	0.0254	9606.ENSP00000001008,9606.ENSP00000222005,9606.ENSP00000252483,9606.ENSP00000264896,9606.ENSP00000293328,9606.ENSP00000298229,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000356436,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000376024,9606.ENSP00000376367,9606.ENSP00000378845,9606.ENSP00000379350,9606.ENSP00000393847,9606.ENSP00000428924,9606.ENSP00000436607,9606.ENSP00000447730,9606.ENSP00000462468,9606.ENSP00000482169,9606.ENSP00000483825,9606.ENSP00000496959	FKBP4,CDC37,NECTIN2,SCARB2,STAT5B,INPPL1,BCR,DAB2,MET,PLA2G4A,ABL1,SRC,SNX9,WASF1,LAT,ITGB1,PLA2G10,LYN,ADM,CD63,YES1,NEFL,IKBKG,ITGAM
GO:0000165	MAPK cascade	5	219	0.85	0.0255	9606.ENSP00000263923,9606.ENSP00000296795,9606.ENSP00000320509,9606.ENSP00000346300,9606.ENSP00000361423	KDR,TLR3,BANK1,CRKL,ABL1
GO:0009628	Response to abiotic stimulus	11	1107	0.49	0.0255	9606.ENSP00000162749,9606.ENSP00000296795,9606.ENSP00000324856,9606.ENSP00000349436,9606.ENSP00000362680,9606.ENSP00000379350,9606.ENSP00000384364,9606.ENSP00000428924,9606.ENSP00000436607,9606.ENSP00000442600,9606.ENSP00000453302	TNFRSF1A,TLR3,STK11,ADAM15,SRC,ITGB1,NPY,LYN,ADM,DAG1,ADAM8
GO:1901215	Negative regulation of neuron death	5	219	0.85	0.0255	9606.ENSP00000263923,9606.ENSP00000384364,9606.ENSP00000453302,9606.ENSP00000482169,9606.ENSP00000483825	KDR,NPY,ADAM8,NEFL,IKBKG
GO:0050885	Neuromuscular process controlling balance	3	53	1.25	0.0260	9606.ENSP00000303507,9606.ENSP00000361423,9606.ENSP00000482169	BCR,ABL1,NEFL
GO:0071675	Regulation of mononuclear cell migration	4	125	1.0	0.0261	9606.ENSP00000346300,9606.ENSP00000361423,9606.ENSP00000428924,9606.ENSP00000453302	CRKL,ABL1,LYN,ADAM8
GO:1901298	Regulation of hydrogen peroxide-mediated programmed cell death	2	11	1.75	0.0261	9606.ENSP00000317272,9606.ENSP00000361423	MET,ABL1
GO:0048646	Anatomical structure formation involved in morphogenesis	10	938	0.52	0.0265	9606.ENSP00000252483,9606.ENSP00000263923,9606.ENSP00000293379,9606.ENSP00000298527,9606.ENSP00000349436,9606.ENSP00000361423,9606.ENSP00000379350,9606.ENSP00000436607,9606.ENSP00000442600,9606.ENSP00000453302	NECTIN2,KDR,ITGA5,CLEC1B,ADAM15,ABL1,ITGB1,ADM,DAG1,ADAM8
GO:0007420	Brain development	9	775	0.56	0.0273	9606.ENSP00000254322,9606.ENSP00000303507,9606.ENSP00000346300,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000379350,9606.ENSP00000384364,9606.ENSP00000482169,9606.ENSP00000496959	DNAJB1,BCR,CRKL,ABL1,SRC,ITGB1,NPY,NEFL,ITGAM
GO:0065003	Protein-containing complex assembly	12	1303	0.46	0.0273	9606.ENSP00000001008,9606.ENSP00000005587,9606.ENSP00000233154,9606.ENSP00000313391,9606.ENSP00000320176,9606.ENSP00000352264,9606.ENSP00000361423,9606.ENSP00000362680,9606.ENSP00000376024,9606.ENSP00000376367,9606.ENSP00000482169,9606.ENSP00000483825	FKBP4,SKAP2,NCK2,DAB2,HCLS1,CD2AP,ABL1,SRC,SNX9,WASF1,NEFL,IKBKG
GO:0031113	Regulation of microtubule polymerization	3	55	1.23	0.0284	9606.ENSP00000001008,9606.ENSP00000317272,9606.ENSP00000361423	FKBP4,MET,ABL1
GO:0048260	Positive regulation of receptor-mediated endocytosis	3	55	1.23	0.0284	9606.ENSP00000313391,9606.ENSP00000365458,9606.ENSP00000447730	DAB2,HNRNPK,CD63
GO:0048812	Neuron projection morphogenesis	7	477	0.66	0.0288	9606.ENSP00000324856,9606.ENSP00000376367,9606.ENSP00000379350,9606.ENSP00000393847,9606.ENSP00000442600,9606.ENSP00000480132,9606.ENSP00000482169	STK11,WASF1,ITGB1,PLA2G10,DAG1,NCAM1,NEFL
GO:0050769	Positive regulation of neurogenesis	5	227	0.84	0.0290	9606.ENSP00000324856,9606.ENSP00000379350,9606.ENSP00000428924,9606.ENSP00000442600,9606.ENSP00000482169	STK11,ITGB1,LYN,DAG1,NEFL
GO:0034638	Phosphatidylcholine catabolic process	2	12	1.72	0.0296	9606.ENSP00000356436,9606.ENSP00000393847	PLA2G4A,PLA2G10
GO:0043276	Anoikis	2	12	1.72	0.0296	9606.ENSP00000324856,9606.ENSP00000483825	STK11,IKBKG
GO:0048678	Response to axon injury	3	56	1.22	0.0296	9606.ENSP00000428924,9606.ENSP00000442600,9606.ENSP00000482169	LYN,DAG1,NEFL
GO:1903053	Regulation of extracellular matrix organization	3	56	1.22	0.0296	9606.ENSP00000162749,9606.ENSP00000361423,9606.ENSP00000442600	TNFRSF1A,ABL1,DAG1
GO:2001214	Positive regulation of vasculogenesis	2	12	1.72	0.0296	9606.ENSP00000263923,9606.ENSP00000436607	KDR,ADM
